,title,paper_file,video_file,subtitle_file,video_url,data_imported
169,HCI and Affective Health: Taking stock of a decade of studies and charting future research ...,3290605.3300475.pdf,169.mp4,169.srt,https://www.youtube.com/watch?v=IlAAXSIb4WA,Y
170,"Moving Towards a Journal-centric Publication Model for CHI: Possible Paths, Opportunities and Risks",,170.mp4,170.srt,https://www.youtube.com/watch?v=nFP3wmfP5cY,N
171,Face and Ecological Validity in Simulations: Lessons from Search-and-Rescue HRI,3290605.3300681.pdf,171.mp4,171.srt,https://www.youtube.com/watch?v=osZ5BxMpyNE,N
172,Improving Early Navigation in Time-Lapse Video with Spread-Frame Loading,3290605.3300785.pdf,172.mp4,172.srt,https://www.youtube.com/watch?v=G-LMD3Ro_hQ,N
173,"Expression of Curiosity in Social Robots: Design, Perception, and Effects on Behaviour",3290605.3300636.pdf,173.mp4,173.srt,https://www.youtube.com/watch?v=sQEO8m9S3_Q,N
174,App Usage Predicts Cognitive Ability in Older Adults,3290605.3300398.pdf,174.mp4,174.srt,https://www.youtube.com/watch?v=8SblmVsILGM,N
175,Geppetto: Enabling Semantic Design of Expressive Robot Behaviors,3290605.3300599.pdf,175.mp4,175.srt,https://www.youtube.com/watch?v=B7_x0v_g8ZE,N
176,RePlay: Contextually Presenting Learning Videos Across Software Applications,3290605.3300527.pdf,176.mp4,176.srt,https://www.youtube.com/watch?v=6El5_sJi3pc,N
177,"The Channel Matters: Self-disclosure, Reciprocity and Social Support in Online Cancer Support Groups",3290605.3300261.pdf,177.mp4,177.srt,https://www.youtube.com/watch?v=T_Mwwn7SVRY,N
178,Trigger-Action Programming for Personalising Humanoid Robot Behaviour,3290605.3300675.pdf,178.mp4,178.srt,https://www.youtube.com/watch?v=zJdtDwiQhOw,N
179,Measuring and Understanding Photo Sharing Experiences in Social Virtual Reality,3290605.3300897.pdf,179.mp4,179.srt,https://www.youtube.com/watch?v=XaGScDQIRdA,N
180,LightBee: A Self-Levitating Light Field Display for Hologrammatic Telepresence,3290605.3300242.pdf,180.mp4,180.srt,https://www.youtube.com/watch?v=LI72O_MSQQI,N
181,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays,3290605.3300815.pdf,181.mp4,181.srt,https://www.youtube.com/watch?v=De4AH4Qic64,N
182,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to ...,3290605.3300629.pdf,182.mp4,182.srt,https://www.youtube.com/watch?v=kEaxI3HW6SY,N
183,Talking about Chat at Work in the Global South: An Ethnographic Study of Chat Use in India and Kenya,3290605.3300463.pdf,183.mp4,183.srt,https://www.youtube.com/watch?v=osN2CmmGooM,N
184,Decision-Making Under Uncertainty in Research Synthesis: Designing for the Garden of Forking Paths,3290605.3300432.pdf,184.mp4,184.srt,https://www.youtube.com/watch?v=Yzdqy7WR3Fg,N
185,Multi-Modal Approaches for Post-Editing Machine Translation,3290605.3300461.pdf,185.mp4,185.srt,https://www.youtube.com/watch?v=zLhOWls-qQY,N
186,Beyond Dyadic Interactions: Considering Chatbots as Community Members,3290605.3300680.pdf,186.mp4,186.srt,https://www.youtube.com/watch?v=KBwVGxg_ofU,N
187,Assisted Shifting of Electricity Use: A Long-Term Study of Managing Residential Heating,,187.mp4,187.srt,https://www.youtube.com/watch?v=giD37cbtetY,N
188,The Effect of Stereo Display Deficiencies on Virtual Hand Pointing,3290605.3300437.pdf,188.mp4,188.srt,https://www.youtube.com/watch?v=GgvkVb2Ufuw,N
189,"We Did It Right, But It Was Still Wrong: Toward Assets-Based Design",,189.mp4,189.srt,https://www.youtube.com/watch?v=3uGcWUBTLck,N
190,Models of Minds: Reading the Mind Beyond the Brain,,190.mp4,190.srt,https://www.youtube.com/watch?v=-uevB5PsTgQ,N
191,"""Everyone Has Some Personal Stuff"": Designing to Support Digital Privacy with Shared Mobile Phone...",3290605.3300410.pdf,191.mp4,191.srt,https://www.youtube.com/watch?v=0Mc4Dau78n4,N
192,Sharing Economy Design Cards,3290605.3300375.pdf,192.mp4,192.srt,https://www.youtube.com/watch?v=sETxCr8Bsr0,N
193,Comparing Data from Chatbot and Web Surveys: Effects of Platform and Conversational Style on ...,3290605.3300316.pdf,193.mp4,193.srt,https://www.youtube.com/watch?v=IbdzG56UUTk,N
194,Socio-technical Dynamics: Cooperation of Emergent and Established Organisations in Crises and ...,3290605.3300448.pdf,194.mp4,194.srt,https://www.youtube.com/watch?v=JBnm7qLwTOE,N
195,Warping Deixis: Distorting Gestures to Enhance Collaboration,3290605.3300838.pdf,195.mp4,195.srt,https://www.youtube.com/watch?v=tlygIewA5Ww,N
196,Co-Performing Agent: Design for Building User-Agent Partnership in Learning and Adaptive Services,3290605.3300714.pdf,196.mp4,196.srt,https://www.youtube.com/watch?v=glSj2c315N4,N
197,When Do People Trust Their Social Groups?,3290605.3300297.pdf,197.mp4,197.srt,https://www.youtube.com/watch?v=f1PaEZ74MTk,N
198,Gabber: Supporting Voice in Participatory Qualitative Practices,3290605.3300607.pdf,198.mp4,198.srt,https://www.youtube.com/watch?v=w7FcZBXccO4,N
199,"Chatbots, Humbots, and the Quest for Artificial General Intelligence",3290605.3300439.pdf,199.mp4,199.srt,https://www.youtube.com/watch?v=vLLFE9KF964,N
200,Opportunities for Automating Email Processing: A Need-Finding Study,3290605.3300604.pdf,200.mp4,200.srt,https://www.youtube.com/watch?v=gQUIl3DMoyk,N
201,"""Wait, Do I Know This Person?"": Understanding Misdirected Email",3290605.3300520.pdf,201.mp4,201.srt,https://www.youtube.com/watch?v=WYasoojGh88,N
202,Explaining Decision-Making Algorithms through UI: Strategies to Help Non-Expert Stakeholders,3290605.3300789.pdf,202.mp4,202.srt,https://www.youtube.com/watch?v=asIS1InULmQ,N
203,Of Mice and Pants: Queering the Conventional Gamer Mouse for Cooperative Play,,203.mp4,203.srt,https://www.youtube.com/watch?v=njDAgaLvLfo,N
204,"Examining the ""Global"" Language of Emojis: Designing for Cultural Representation",3290605.3300725.pdf,204.mp4,204.srt,https://www.youtube.com/watch?v=awM5fZc8LSU,N
205,Symbiotic Encounters: HCI and Sustainable Agriculture,3290605.3300547.pdf,205.mp4,205.srt,https://www.youtube.com/watch?v=yXs888XZaX8,N
206,"How we Guide, Write, and Cite at CHI",,206.mp4,206.srt,https://www.youtube.com/watch?v=F0ZT_qjcwbc,N
207,Encumbered Interaction: a Study of Musicians Preparing to Perform,3290605.3300706.pdf,207.mp4,207.srt,https://www.youtube.com/watch?v=bh3YuiMqx84,N
208,Should I Agree? Delegating Consent Decisions Beyond the Individual,3290605.3300745.pdf,208.mp4,208.srt,https://www.youtube.com/watch?v=AcxoNmXFYvw,N
209,The Right to the Sustainable Smart City,3290605.3300517.pdf,209.mp4,209.srt,https://www.youtube.com/watch?v=MaPFc720eaA,N
210,Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action,3290605.3300818.pdf,210.mp4,210.srt,https://www.youtube.com/watch?v=5MoDQb_KI14,N
211,WhatFutures: Designing Large-Scale Engagements on WhatsApp,3290605.3300389.pdf,211.mp4,211.srt,https://www.youtube.com/watch?v=bb7mHEiThJg,N
212,The Race Towards Digital Wellbeing: Issues and Opportunities,3290605.3300616.pdf,212.mp4,212.srt,https://www.youtube.com/watch?v=ToSG6rYCOJA,N
213,Patching Gender: Non-binary Utopias in HCI,,213.mp4,213.srt,https://www.youtube.com/watch?v=SQozcPAftps,N
